GO:0045103	7.21e-10
GO:0045104	7.4e-10
GO:0009987	8.74e-10
GO:0032502	8.82e-10
GO:0008150	8.92e-10
UNCLASSIFIED	1.78e-09
GO:0045109	2.36e-09
GO:0016043	4.94e-08
GO:0097435	2.81e-07
GO:0048856	4.31e-07
GO:0071840	4.67e-07
GO:0006996	7.08e-07
GO:0006793	2.15e-06
GO:0030154	2.25e-06
GO:0048869	2.3e-06
GO:0006796	2.34e-06
GO:0009653	3.73e-06
GO:0009888	3.85e-06
GO:1990542	5.19e-06
GO:0051641	6.12e-06
GO:0033036	7.26e-06
GO:0060429	7.87e-06
